feature,gain
ohe__CodArticulo_ME000125206,0.0
ohe__CodArticulo_ME000125205,0.0
ohe__CodArticulo_ME000125204,0.0
ohe__CodArticulo_ME000125203,0.0
ohe__CodArticulo_ME000125202,0.0
ohe__CodArticulo_ME000124818,0.0
ohe__CodArticulo_ME000124788,0.0
ohe__CodArticulo_ME000124786,0.0
ohe__CodArticulo_ME000124758,0.0
ohe__CodArticulo_ME000126175,0.0
ohe__CodArticulo_ME000125964,0.0
ohe__CodArticulo_ME000125963,0.0
ohe__CodArticulo_ME000125962,0.0
ohe__CodArticulo_ME000125961,0.0
ohe__CodArticulo_ME000125960,0.0
ohe__CodArticulo_ME000125959,0.0
ohe__CodArticulo_ME000125958,0.0
ohe__CodArticulo_ME000125957,0.0
ohe__CodArticulo_ME000125956,0.0
ohe__CodArticulo_ME000125955,0.0
ohe__CodArticulo_ME000125954,0.0
ohe__CodArticulo_ME000125953,0.0
ohe__CodArticulo_ME000125943,0.0
ohe__CodArticulo_ME000125405,0.0
ohe__CodArticulo_ME000125403,0.0
ohe__CodArticulo_ME000129443,0.0
ohe__CodArticulo_ME000129442,0.0
ohe__CodArticulo_ME000129440,0.0
ohe__CodArticulo_ME000129437,0.0
ohe__CodArticulo_ME000128920,0.0
ohe__CodArticulo_ME000128918,0.0
ohe__CodArticulo_ME000128209,0.0
ohe__CodArticulo_ME000127921,0.0
ohe__CodArticulo_ME000127918,0.0
ohe__CodArticulo_ME000127917,0.0
ohe__CodArticulo_ME000127911,0.0
ohe__CodArticulo_ME000127062,0.0
ohe__CodArticulo_ME000127061,0.0
ohe__CodArticulo_ME000126482,0.0
ohe__CodArticulo_ME000126176,0.0
ohe__CodArticulo_ME000130431,0.0
ohe__CodArticulo_ME000130040,0.0
ohe__CodArticulo_ME000130038,0.0
ohe__CodArticulo_ME000130037,0.0
ohe__CodArticulo_ME000130030,0.0
ohe__CodArticulo_ME000130029,0.0
ohe__CodArticulo_ME000130026,0.0
ohe__CodArticulo_ME000130024,0.0
ohe__CodArticulo_ME000130023,0.0
ohe__CodArticulo_ME000129876,0.0
ohe__CodArticulo_ME000129467,0.0
ohe__CodArticulo_ME000129466,0.0
ohe__CodArticulo_ME000129465,0.0
ohe__CodArticulo_ME000129464,0.0
ohe__CodArticulo_ME000129463,0.0
ohe__CodArticulo_ME000129462,0.0
ohe__CodArticulo_ME000131125,0.0
ohe__CodArticulo_ME000131124,0.0
ohe__CodArticulo_ME000131123,0.0
ohe__CodArticulo_ME000131122,0.0
ohe__CodArticulo_ME000131121,0.0
ohe__CodArticulo_ME000131120,0.0
ohe__CodArticulo_ME000131118,0.0
ohe__CodArticulo_ME000131117,0.0
ohe__CodArticulo_ME000131116,0.0
ohe__CodArticulo_ME000130765,0.0
ohe__CodArticulo_ME000130764,0.0
ohe__CodArticulo_ME000130763,0.0
ohe__CodArticulo_ME000130445,0.0
ohe__CodArticulo_ME000130444,0.0
ohe__CodArticulo_ME000130443,0.0
ohe__CodArticulo_ME000130432,0.0
ohe__CodArticulo_ME000131156,0.0
ohe__CodArticulo_ME000131153,0.0
ohe__CodArticulo_ME000131152,0.0
ohe__CodArticulo_ME000131151,0.0
ohe__CodArticulo_ME000131149,0.0
ohe__CodArticulo_ME000131148,0.0
ohe__CodArticulo_ME000131147,0.0
ohe__CodArticulo_ME000131146,0.0
ohe__CodArticulo_ME000131145,0.0
ohe__CodArticulo_ME000131142,0.0
ohe__CodArticulo_ME000131141,0.0
ohe__CodArticulo_ME000131136,0.0
ohe__CodArticulo_ME000131135,0.0
ohe__CodArticulo_ME000131131,0.0
ohe__CodArticulo_ME000131130,0.0
ohe__CodArticulo_ME000131126,0.0
ohe__CodArticulo_ME000131214,0.0
ohe__CodArticulo_ME000131210,0.0
ohe__CodArticulo_ME000131184,0.0
ohe__CodArticulo_ME000131183,0.0
ohe__CodArticulo_ME000131181,0.0
ohe__CodArticulo_ME000131177,0.0
ohe__CodArticulo_ME000131176,0.0
ohe__CodArticulo_ME000131173,0.0
ohe__CodArticulo_ME000131172,0.0
ohe__CodArticulo_ME000131171,0.0
ohe__CodArticulo_ME000131170,0.0
ohe__CodArticulo_ME000131166,0.0
ohe__CodArticulo_ME000131165,0.0
ohe__CodArticulo_ME000131164,0.0
ohe__CodArticulo_ME000131163,0.0
ohe__CodArticulo_ME000131157,0.0
ohe__CodArticulo_ME000131556,0.0
ohe__CodArticulo_ME000131257,0.0
ohe__CodArticulo_ME000131253,0.0
ohe__CodArticulo_ME000131248,0.0
ohe__CodArticulo_ME000131240,0.0
ohe__CodArticulo_ME000131239,0.0
ohe__CodArticulo_ME000131238,0.0
ohe__CodArticulo_ME000131237,0.0
ohe__CodArticulo_ME000131236,0.0
ohe__CodArticulo_ME000131235,0.0
ohe__CodArticulo_ME000131230,0.0
ohe__CodArticulo_ME000131229,0.0
ohe__CodArticulo_ME000131226,0.0
ohe__CodArticulo_ME000131225,0.0
ohe__CodArticulo_ME000131216,0.0
ohe__CodArticulo_ME000131215,0.0
ohe__CodArticulo_ME000132968,0.0
ohe__CodArticulo_ME000131705,0.0
ohe__CodArticulo_ME000131704,0.0
ohe__CodArticulo_ME000131674,0.0
ohe__CodArticulo_ME000131652,0.0
ohe__CodArticulo_ME000131651,0.0
ohe__CodArticulo_ME000131649,0.0
ohe__CodArticulo_ME000131648,0.0
ohe__CodArticulo_ME000131647,0.0
ohe__CodArticulo_ME000131646,0.0
ohe__CodArticulo_ME000131645,0.0
ohe__CodArticulo_ME000131629,0.0
ohe__CodArticulo_ME000131628,0.0
ohe__CodArticulo_ME000131627,0.0
ohe__CodArticulo_ME000131618,0.0
ohe__CodArticulo_ME000131609,0.0
ohe__CodArticulo_ME000133045,0.0
ohe__CodArticulo_ME000133044,0.0
ohe__CodArticulo_ME000133043,0.0
ohe__CodArticulo_ME000132997,0.0
ohe__CodArticulo_ME000132996,0.0
ohe__CodArticulo_ME000132995,0.0
ohe__CodArticulo_ME000132994,0.0
ohe__CodArticulo_ME000132990,0.0
ohe__CodArticulo_ME000132987,0.0
ohe__CodArticulo_ME000132986,0.0
ohe__CodArticulo_ME000132979,0.0
ohe__CodArticulo_ME000132975,0.0
ohe__CodArticulo_ME000132974,0.0
ohe__CodArticulo_ME000132973,0.0
ohe__CodArticulo_ME000132971,0.0
ohe__CodArticulo_ME000132970,0.0
ohe__CodArticulo_ME000133294,0.0
ohe__CodArticulo_ME000133293,0.0
ohe__CodArticulo_ME000133292,0.0
ohe__CodArticulo_ME000133291,0.0
ohe__CodArticulo_ME000133290,0.0
ohe__CodArticulo_ME000133289,0.0
ohe__CodArticulo_ME000133267,0.0
ohe__CodArticulo_ME000133110,0.0
ohe__CodArticulo_ME000133053,0.0
ohe__CodArticulo_ME000133052,0.0
ohe__CodArticulo_ME000133051,0.0
ohe__CodArticulo_ME000133050,0.0
ohe__CodArticulo_ME000133049,0.0
ohe__CodArticulo_ME000133048,0.0
ohe__CodArticulo_ME000133047,0.0
ohe__CodArticulo_ME000133046,0.0
ohe__CodArticulo_ME000134541,0.0
ohe__CodArticulo_ME000134539,0.0
ohe__CodArticulo_ME000134538,0.0
ohe__CodArticulo_ME000134537,0.0
ohe__CodArticulo_ME000134536,0.0
ohe__CodArticulo_ME000134534,0.0
ohe__CodArticulo_ME000134533,0.0
ohe__CodArticulo_ME000133850,0.0
ohe__CodArticulo_ME000133849,0.0
ohe__CodArticulo_ME000133678,0.0
ohe__CodArticulo_ME000133627,0.0
ohe__CodArticulo_ME000133626,0.0
ohe__CodArticulo_ME000133619,0.0
ohe__CodArticulo_ME000133613,0.0
ohe__CodArticulo_ME000133296,0.0
ohe__CodArticulo_ME000133295,0.0
ohe__CodArticulo_ME000135766,0.0
ohe__CodArticulo_ME000135765,0.0
ohe__CodArticulo_ME000135759,0.0
ohe__CodArticulo_ME000135758,0.0
ohe__CodArticulo_ME000135280,0.0
ohe__CodArticulo_ME000135279,0.0
ohe__CodArticulo_ME000135208,0.0
ohe__CodArticulo_ME000135206,0.0
ohe__CodArticulo_ME000135205,0.0
ohe__CodArticulo_ME000135204,0.0
ohe__CodArticulo_ME000135201,0.0
ohe__CodArticulo_ME000135200,0.0
ohe__CodArticulo_ME000135198,0.0
ohe__CodArticulo_ME000135197,0.0
ohe__CodArticulo_ME000135069,0.0
ohe__CodArticulo_ME000135052,0.0
ohe__CodArticulo_ME000137007,0.0
ohe__CodArticulo_ME000137001,0.0
ohe__CodArticulo_ME000137000,0.0
ohe__CodArticulo_ME000136947,0.0
ohe__CodArticulo_ME000136614,0.0
ohe__CodArticulo_ME000136613,0.0
ohe__CodArticulo_ME000136612,0.0
ohe__CodArticulo_ME000136611,0.0
ohe__CodArticulo_ME000136610,0.0
ohe__CodArticulo_ME000136609,0.0
ohe__CodArticulo_ME000136608,0.0
ohe__CodArticulo_ME000135937,0.0
ohe__CodArticulo_ME000135930,0.0
ohe__CodArticulo_ME000135928,0.0
ohe__CodArticulo_ME000135927,0.0
ohe__CodArticulo_ME000135925,0.0
ohe__CodArticulo_ME000137740,0.0
ohe__CodArticulo_ME000137739,0.0
ohe__CodArticulo_ME000137738,0.0
ohe__CodArticulo_ME000137737,0.0
ohe__CodArticulo_ME000137736,0.0
ohe__CodArticulo_ME000137278,0.0
ohe__CodArticulo_ME000137066,0.0
ohe__CodArticulo_ME000137065,0.0
ohe__CodArticulo_ME000137063,0.0
ohe__CodArticulo_ME000137020,0.0
ohe__CodArticulo_ME000137017,0.0
ohe__CodArticulo_ME000137011,0.0
ohe__CodArticulo_ME000137010,0.0
ohe__CodArticulo_ME000137009,0.0
ohe__CodArticulo_ME000137008,0.0
ohe__CodArticulo_ME000137784,0.0
ohe__CodArticulo_ME000137783,0.0
ohe__CodArticulo_ME000137782,0.0
ohe__CodArticulo_ME000137781,0.0
ohe__CodArticulo_ME000137777,0.0
ohe__CodArticulo_ME000137776,0.0
ohe__CodArticulo_ME000137775,0.0
ohe__CodArticulo_ME000137774,0.0
ohe__CodArticulo_ME000137773,0.0
ohe__CodArticulo_ME000137769,0.0
ohe__CodArticulo_ME000137768,0.0
ohe__CodArticulo_ME000137767,0.0
ohe__CodArticulo_ME000137745,0.0
ohe__CodArticulo_ME000137744,0.0
ohe__CodArticulo_ME000137743,0.0
ohe__CodArticulo_ME000137741,0.0
ohe__CodArticulo_ME000139482,0.0
ohe__CodArticulo_ME000139464,0.0
ohe__CodArticulo_ME000139242,0.0
ohe__CodArticulo_ME000139232,0.0
ohe__CodArticulo_ME000139168,0.0
ohe__CodArticulo_ME000138444,0.0
ohe__CodArticulo_ME000138138,0.0
ohe__CodArticulo_ME000138080,0.0
ohe__CodArticulo_ME000137855,0.0
ohe__CodArticulo_ME000137854,0.0
ohe__CodArticulo_ME000137853,0.0
ohe__CodArticulo_ME000137852,0.0
ohe__CodArticulo_ME000137789,0.0
ohe__CodArticulo_ME000137788,0.0
ohe__CodArticulo_ME000137787,0.0
ohe__CodArticulo_ME000137785,0.0
ohe__CodArticulo_ME000182866,0.0
ohe__CodArticulo_ME000182865,0.0
ohe__CodArticulo_ME000182852,0.0
ohe__CodArticulo_ME000182829,0.0
ohe__CodArticulo_ME000182828,0.0
ohe__CodArticulo_ME000139878,0.0
ohe__CodArticulo_ME000139877,0.0
ohe__CodArticulo_ME000139876,0.0
ohe__CodArticulo_ME000139875,0.0
ohe__CodArticulo_ME000139874,0.0
ohe__CodArticulo_ME000139873,0.0
ohe__CodArticulo_ME000139869,0.0
ohe__CodArticulo_ME000139812,0.0
ohe__CodArticulo_ME000139810,0.0
ohe__CodArticulo_ME000139596,0.0
ohe__CodArticulo_ME000139500,0.0
ohe__CodArticulo_ME000183460,0.0
ohe__CodArticulo_ME000183459,0.0
ohe__CodArticulo_ME000183458,0.0
ohe__CodArticulo_ME000183457,0.0
ohe__CodArticulo_ME000183456,0.0
ohe__CodArticulo_ME000183207,0.0
ohe__CodArticulo_ME000182952,0.0
ohe__CodArticulo_ME000182951,0.0
ohe__CodArticulo_ME000182950,0.0
ohe__CodArticulo_ME000182889,0.0
ohe__CodArticulo_ME000182887,0.0
ohe__CodArticulo_ME000182885,0.0
ohe__CodArticulo_ME000182883,0.0
ohe__CodArticulo_ME000182869,0.0
ohe__CodArticulo_ME000182868,0.0
ohe__CodArticulo_ME000182867,0.0
ohe__CodArticulo_ME000186734,0.0
ohe__CodArticulo_ME000186731,0.0
ohe__CodArticulo_ME000186730,0.0
ohe__CodArticulo_ME000186729,0.0
ohe__CodArticulo_ME000186728,0.0
ohe__CodArticulo_ME000186727,0.0
ohe__CodArticulo_ME000186725,0.0
ohe__CodArticulo_ME000186626,0.0
ohe__CodArticulo_ME000184217,0.0
ohe__CodArticulo_ME000184216,0.0
ohe__CodArticulo_ME000183645,0.0
ohe__CodArticulo_ME000183465,0.0
ohe__CodArticulo_ME000183464,0.0
ohe__CodArticulo_ME000183463,0.0
ohe__CodArticulo_ME000183462,0.0
ohe__CodArticulo_ME000183461,0.0
ohe__CodArticulo_ME000186963,0.0
ohe__CodArticulo_ME000186923,0.0
ohe__CodArticulo_ME000186920,0.0
ohe__CodArticulo_ME000186919,0.0
ohe__CodArticulo_ME000186918,0.0
ohe__CodArticulo_ME000186914,0.0
ohe__CodArticulo_ME000186912,0.0
ohe__CodArticulo_ME000186851,0.0
ohe__CodArticulo_ME000186847,0.0
ohe__CodArticulo_ME000186846,0.0
ohe__CodArticulo_ME000186845,0.0
ohe__CodArticulo_ME000186842,0.0
ohe__CodArticulo_ME000186841,0.0
ohe__CodArticulo_ME000186840,0.0
ohe__CodArticulo_ME000186839,0.0
ohe__CodArticulo_ME000186736,0.0
ohe__CodArticulo_ME000187234,0.0
ohe__CodArticulo_ME000187174,0.0
ohe__CodArticulo_ME000187172,0.0
ohe__CodArticulo_ME000187170,0.0
ohe__CodArticulo_ME000187166,0.0
ohe__CodArticulo_ME000187164,0.0
ohe__CodArticulo_ME000187162,0.0
ohe__CodArticulo_ME000187160,0.0
ohe__CodArticulo_ME000187157,0.0
ohe__CodArticulo_ME000187155,0.0
ohe__CodArticulo_ME000187154,0.0
ohe__CodArticulo_ME000187153,0.0
ohe__CodArticulo_ME000187149,0.0
ohe__CodArticulo_ME000187147,0.0
ohe__CodArticulo_ME000186965,0.0
ohe__CodArticulo_ME000186964,0.0
ohe__CodArticulo_ME000192965,0.0
ohe__CodArticulo_ME000192895,0.0
ohe__CodArticulo_ME000192894,0.0
ohe__CodArticulo_ME000192886,0.0
ohe__CodArticulo_ME000192882,0.0
ohe__CodArticulo_ME000192881,0.0
ohe__CodArticulo_ME000192876,0.0
ohe__CodArticulo_ME000192829,0.0
ohe__CodArticulo_ME000192827,0.0
ohe__CodArticulo_ME000192826,0.0
ohe__CodArticulo_ME000192818,0.0
ohe__CodArticulo_ME000192817,0.0
ohe__CodArticulo_ME000187319,0.0
ohe__CodArticulo_ME000187318,0.0
ohe__CodArticulo_ME000187275,0.0
ohe__CodArticulo_ME000187235,0.0
ohe__CodArticulo_ME000194715,0.0
ohe__CodArticulo_ME000194714,0.0
ohe__CodArticulo_ME000194686,0.0
ohe__CodArticulo_ME000194685,0.0
ohe__CodArticulo_ME000193458,0.0
ohe__CodArticulo_ME000193455,0.0
ohe__CodArticulo_ME000193007,0.0
ohe__CodArticulo_ME000193006,0.0
ohe__CodArticulo_ME000193005,0.0
ohe__CodArticulo_ME000193004,0.0
ohe__CodArticulo_ME000193003,0.0
ohe__CodArticulo_ME000193002,0.0
ohe__CodArticulo_ME000192970,0.0
ohe__CodArticulo_ME000192969,0.0
ohe__CodArticulo_ME000192968,0.0
ohe__CodArticulo_ME000192966,0.0
ohe__CodArticulo_ME000195293,0.0
ohe__CodArticulo_ME000195282,0.0
ohe__CodArticulo_ME000195281,0.0
ohe__CodArticulo_ME000195277,0.0
ohe__CodArticulo_ME000195276,0.0
ohe__CodArticulo_ME000195275,0.0
ohe__CodArticulo_ME000194894,0.0
ohe__CodArticulo_ME000194893,0.0
ohe__CodArticulo_ME000194892,0.0
ohe__CodArticulo_ME000194891,0.0
ohe__CodArticulo_ME000194835,0.0
ohe__CodArticulo_ME000194833,0.0
ohe__CodArticulo_ME000194832,0.0
ohe__CodArticulo_ME000194830,0.0
ohe__CodArticulo_ME000194828,0.0
ohe__CodArticulo_ME000194716,0.0
ohe__CodArticulo_ME000196138,0.0
ohe__CodArticulo_ME000196137,0.0
ohe__CodArticulo_ME000195971,0.0
ohe__CodArticulo_ME000195969,0.0
ohe__CodArticulo_ME000195968,0.0
ohe__CodArticulo_ME000195966,0.0
ohe__CodArticulo_ME000195451,0.0
ohe__CodArticulo_ME000195450,0.0
ohe__CodArticulo_ME000195442,0.0
ohe__CodArticulo_ME000195434,0.0
ohe__CodArticulo_ME000195307,0.0
ohe__CodArticulo_ME000195305,0.0
ohe__CodArticulo_ME000195303,0.0
ohe__CodArticulo_ME000195302,0.0
ohe__CodArticulo_ME000195299,0.0
ohe__CodArticulo_ME000195298,0.0
ohe__CodArticulo_ME000197490,0.0
ohe__CodArticulo_ME000197350,0.0
ohe__CodArticulo_ME000197339,0.0
ohe__CodArticulo_ME000196873,0.0
ohe__CodArticulo_ME000196870,0.0
ohe__CodArticulo_ME000196866,0.0
ohe__CodArticulo_ME000196865,0.0
ohe__CodArticulo_ME000196864,0.0
ohe__CodArticulo_ME000196862,0.0
ohe__CodArticulo_ME000196861,0.0
ohe__CodArticulo_ME000196859,0.0
ohe__CodArticulo_ME000196749,0.0
ohe__CodArticulo_ME000196748,0.0
ohe__CodArticulo_ME000196583,0.0
ohe__CodArticulo_ME000196581,0.0
ohe__CodArticulo_ME000196266,0.0
ohe__CodArticulo_ME000197932,0.0
ohe__CodArticulo_ME000197899,0.0
ohe__CodArticulo_ME000197898,0.0
ohe__CodArticulo_ME000197897,0.0
ohe__CodArticulo_ME000197895,0.0
ohe__CodArticulo_ME000197767,0.0
ohe__CodArticulo_ME000197766,0.0
ohe__CodArticulo_ME000197765,0.0
ohe__CodArticulo_ME000197763,0.0
ohe__CodArticulo_ME000197762,0.0
ohe__CodArticulo_ME000197761,0.0
ohe__CodArticulo_ME000197760,0.0
ohe__CodArticulo_ME000197699,0.0
ohe__CodArticulo_ME000197655,0.0
ohe__CodArticulo_ME000197596,0.0
ohe__CodArticulo_ME000198553,0.0
ohe__CodArticulo_ME000198434,0.0
ohe__CodArticulo_ME000198340,0.0
ohe__CodArticulo_ME000198222,0.0
ohe__CodArticulo_ME000198221,0.0
ohe__CodArticulo_ME000198133,0.0
ohe__CodArticulo_ME000198130,0.0
ohe__CodArticulo_ME000198129,0.0
ohe__CodArticulo_ME000198128,0.0
ohe__CodArticulo_ME000198127,0.0
ohe__CodArticulo_ME000198125,0.0
ohe__CodArticulo_ME000197996,0.0
ohe__CodArticulo_ME000197995,0.0
ohe__CodArticulo_ME000197994,0.0
ohe__CodArticulo_ME000197993,0.0
ohe__CodArticulo_ME000197933,0.0
ohe__CodArticulo_ME000199498,0.0
ohe__CodArticulo_ME000199497,0.0
ohe__CodArticulo_ME000199495,0.0
ohe__CodArticulo_ME000199493,0.0
ohe__CodArticulo_ME000199492,0.0
ohe__CodArticulo_ME000199365,0.0
ohe__CodArticulo_ME000199118,0.0
ohe__CodArticulo_ME000199117,0.0
ohe__CodArticulo_ME000199116,0.0
ohe__CodArticulo_ME000199115,0.0
ohe__CodArticulo_ME000199114,0.0
ohe__CodArticulo_ME000199113,0.0
ohe__CodArticulo_ME000199112,0.0
ohe__CodArticulo_ME000199111,0.0
ohe__CodArticulo_ME000199105,0.0
ohe__CodArticulo_ME000198555,0.0
ohe__CodArticulo_ME000200293,0.0
ohe__CodArticulo_ME000200286,0.0
ohe__CodArticulo_ME000200285,0.0
ohe__CodArticulo_ME000200284,0.0
ohe__CodArticulo_ME000200187,0.0
ohe__CodArticulo_ME000199995,0.0
ohe__CodArticulo_ME000199993,0.0
ohe__CodArticulo_ME000199988,0.0
ohe__CodArticulo_ME000199983,0.0
ohe__CodArticulo_ME000199829,0.0
ohe__CodArticulo_ME000199828,0.0
ohe__CodArticulo_ME000199526,0.0
ohe__CodArticulo_ME000199513,0.0
ohe__CodArticulo_ME000199503,0.0
ohe__CodArticulo_ME000199502,0.0
ohe__CodArticulo_ME000199499,0.0
ohe__CodArticulo_ME000200385,0.0
ohe__CodArticulo_ME000200384,0.0
ohe__CodArticulo_ME000200383,0.0
ohe__CodArticulo_ME000200382,0.0
ohe__CodArticulo_ME000200381,0.0
ohe__CodArticulo_ME000200380,0.0
ohe__CodArticulo_ME000200325,0.0
ohe__CodArticulo_ME000200320,0.0
ohe__CodArticulo_ME000200319,0.0
ohe__CodArticulo_ME000200317,0.0
ohe__CodArticulo_ME000200316,0.0
ohe__CodArticulo_ME000200314,0.0
ohe__CodArticulo_ME000200312,0.0
ohe__CodArticulo_ME000200308,0.0
ohe__CodArticulo_ME000200306,0.0
ohe__CodArticulo_ME000200304,0.0
ohe__CodArticulo_ME000200554,0.0
ohe__CodArticulo_ME000200553,0.0
ohe__CodArticulo_ME000200552,0.0
ohe__CodArticulo_ME000200551,0.0
ohe__CodArticulo_ME000200550,0.0
ohe__CodArticulo_ME000200549,0.0
ohe__CodArticulo_ME000200548,0.0
ohe__CodArticulo_ME000200547,0.0
ohe__CodArticulo_ME000200546,0.0
ohe__CodArticulo_ME000200545,0.0
ohe__CodArticulo_ME000200544,0.0
ohe__CodArticulo_ME000200543,0.0
ohe__CodArticulo_ME000200474,0.0
ohe__CodArticulo_ME000200473,0.0
ohe__CodArticulo_ME000200387,0.0
ohe__CodArticulo_ME000200386,0.0
ohe__CodArticulo_ME000200586,0.0
ohe__CodArticulo_ME000200583,0.0
ohe__CodArticulo_ME000200582,0.0
ohe__CodArticulo_ME000200577,0.0
ohe__CodArticulo_ME000200576,0.0
ohe__CodArticulo_ME000200575,0.0
ohe__CodArticulo_ME000200572,0.0
ohe__CodArticulo_ME000200571,0.0
ohe__CodArticulo_ME000200569,0.0
ohe__CodArticulo_ME000200564,0.0
ohe__CodArticulo_ME000200562,0.0
ohe__CodArticulo_ME000200559,0.0
ohe__CodArticulo_ME000200558,0.0
ohe__CodArticulo_ME000200557,0.0
ohe__CodArticulo_ME000200556,0.0
ohe__CodArticulo_ME000200555,0.0
ohe__CodArticulo_ME000201018,0.0
ohe__CodArticulo_ME000200948,0.0
ohe__CodArticulo_ME000200947,0.0
ohe__CodArticulo_ME000200944,0.0
ohe__CodArticulo_ME000200943,0.0
ohe__CodArticulo_ME000200942,0.0
ohe__CodArticulo_ME000200937,0.0
ohe__CodArticulo_ME000200805,0.0
ohe__CodArticulo_ME000200804,0.0
ohe__CodArticulo_ME000200803,0.0
ohe__CodArticulo_ME000200729,0.0
ohe__CodArticulo_ME000200596,0.0
ohe__CodArticulo_ME000200595,0.0
ohe__CodArticulo_ME000200594,0.0
ohe__CodArticulo_00000001521,0.0
ohe__CodArticulo_00000001480,0.0
ohe__CodArticulo_00000002097,0.0
ohe__CodArticulo_00000002093,0.0
ohe__CodArticulo_00000002091,0.0
ohe__CodArticulo_00000002087,0.0
ohe__CodArticulo_00000002037,0.0
ohe__CodArticulo_00000002020,0.0
ohe__CodArticulo_00000002012,0.0
ohe__CodArticulo_00000001923,0.0
ohe__CodArticulo_00000001906,0.0
ohe__CodArticulo_00000001904,0.0
ohe__CodArticulo_00000001901,0.0
ohe__CodArticulo_00000001899,0.0
ohe__CodArticulo_ME000200590,0.0
ohe__CodArticulo_ME000200589,0.0
ohe__CodArticulo_ME000201482,0.0
ohe__CodArticulo_ME000201479,0.0
ohe__CodArticulo_ME000201478,0.0
ohe__CodArticulo_ME000201471,0.0
ohe__CodArticulo_ME000201449,0.0
ohe__CodArticulo_ME000201145,0.0
ohe__CodArticulo_ME000201021,0.0
ohe__CodArticulo_ME000201020,0.0
ohe__CodArticulo_ME000210985,0.0
ohe__CodArticulo_ME000210984,0.0
ohe__CodArticulo_ME000210983,0.0
ohe__CodArticulo_ME000210982,0.0
ohe__CodArticulo_ME000207949,0.0
ohe__CodArticulo_ME000205647,0.0
ohe__CodArticulo_ME000205646,0.0
ohe__CodArticulo_ME000205645,0.0
ohe__CodArticulo_ME000205644,0.0
ohe__CodArticulo_ME000201643,0.0
ohe__CodArticulo_ME000201642,0.0
ohe__CodArticulo_ME000201641,0.0
ohe__CodArticulo_ME000201552,0.0
ohe__CodArticulo_ME000201550,0.0
ohe__CodArticulo_ME000201485,0.0
ohe__CodArticulo_ME000201484,0.0
ohe__CodArticulo_ME000213703,0.0
ohe__CodArticulo_ME000211020,0.0
ohe__CodArticulo_ME000211017,0.0
ohe__CodArticulo_ME000211015,0.0
ohe__CodArticulo_ME000211014,0.0
ohe__CodArticulo_ME000211013,0.0
ohe__CodArticulo_ME000211012,0.0
ohe__CodArticulo_ME000211011,0.0
ohe__CodArticulo_ME000210998,0.0
ohe__CodArticulo_ME000210997,0.0
ohe__CodArticulo_ME000210996,0.0
ohe__CodArticulo_ME000210995,0.0
ohe__CodArticulo_ME000210994,0.0
ohe__CodArticulo_ME000210991,0.0
ohe__CodArticulo_ME000210990,0.0
ohe__CodArticulo_ME000210986,0.0
ohe__CodArticulo_ME000214195,0.0
ohe__CodArticulo_ME000214194,0.0
ohe__CodArticulo_ME000214178,0.0
ohe__CodArticulo_ME000214177,0.0
ohe__CodArticulo_ME000214176,0.0
ohe__CodArticulo_ME000213727,0.0
ohe__CodArticulo_ME000213722,0.0
ohe__CodArticulo_ME000213721,0.0
ohe__CodArticulo_ME000213720,0.0
ohe__CodArticulo_ME000213719,0.0
ohe__CodArticulo_ME000213718,0.0
ohe__CodArticulo_ME000213717,0.0
ohe__CodArticulo_ME000213716,0.0
ohe__CodArticulo_ME000213715,0.0
ohe__CodArticulo_ME000213714,0.0
ohe__CodArticulo_ME000213712,0.0
ohe__CodArticulo_ME000219322,0.0
ohe__CodArticulo_ME000218589,0.0
ohe__CodArticulo_ME000218588,0.0
ohe__CodArticulo_ME000218587,0.0
ohe__CodArticulo_ME000218544,0.0
ohe__CodArticulo_ME000218542,0.0
ohe__CodArticulo_ME000218533,0.0
ohe__CodArticulo_ME000218488,0.0
ohe__CodArticulo_ME000218196,0.0
ohe__CodArticulo_ME000217903,0.0
ohe__CodArticulo_ME000217902,0.0
ohe__CodArticulo_ME000217870,0.0
ohe__CodArticulo_ME000217821,0.0
ohe__CodArticulo_ME000217817,0.0
ohe__CodArticulo_ME000217814,0.0
ohe__CodArticulo_ME000217415,0.0
ohe__CodArticulo_ME000219338,0.0
ohe__CodArticulo_ME000219337,0.0
ohe__CodArticulo_ME000219336,0.0
ohe__CodArticulo_ME000219335,0.0
ohe__CodArticulo_ME000219334,0.0
ohe__CodArticulo_ME000219333,0.0
ohe__CodArticulo_ME000219332,0.0
ohe__CodArticulo_ME000219331,0.0
ohe__CodArticulo_ME000219330,0.0
ohe__CodArticulo_ME000219329,0.0
ohe__CodArticulo_ME000219328,0.0
ohe__CodArticulo_ME000219327,0.0
ohe__CodArticulo_ME000219326,0.0
ohe__CodArticulo_ME000219325,0.0
ohe__CodArticulo_ME000219324,0.0
ohe__CodArticulo_ME000219323,0.0
ohe__CodArticulo_ME000219419,0.0
ohe__CodArticulo_ME000219418,0.0
ohe__CodArticulo_ME000219417,0.0
ohe__CodArticulo_ME000219416,0.0
ohe__CodArticulo_ME000219415,0.0
ohe__CodArticulo_ME000219414,0.0
ohe__CodArticulo_ME000219395,0.0
ohe__CodArticulo_ME000219382,0.0
ohe__CodArticulo_ME000219349,0.0
ohe__CodArticulo_ME000219347,0.0
ohe__CodArticulo_ME000219344,0.0
ohe__CodArticulo_ME000219343,0.0
ohe__CodArticulo_ME000219342,0.0
ohe__CodArticulo_ME000219341,0.0
ohe__CodArticulo_ME000219340,0.0
